ID,RADIO_ID,RADIO_NAME,RADIO_GENRE,RADIO_MARKET,RADIO_CITY,RADIO_CC,VALID,TRACK_NAME,ISRC,ALBUM_NAME,ARTIST_NAME,SPOTIFY_PLAYLIST_COUNT,CM_ALBUM_ID,GENRES,CM_ARTIST,ARTIST_CODE,SPOTIFY_ARTIST_IDS,SPOTIFY_RELATED_ARTISTS_IDS,ARTIST_GENRE
1010712,142473,Top Radio,,,Poperinge,BE,TRUE,Tears For Naija,CIXTH4859807,Tears For Naija,Ice Prince,8,"[
  6104148,
  12221785
]","[
  ""Hip-Hop/Rap""
]",4107,NG,"[
  ""1sSt1DqqqFLkPwfrqafVyn""
]","[
  ""1A1IEvjX2MyuMXDDsSW8sD"",
  ""5wJBdwIAg6nZoCaWbFhc1r"",
  ""3Oi8FK1mJS7rHikNfZ7uPj"",
  ""5N47dnIfPuGH8kIHpf8gZK"",
  ""6voVBz1bN1mWZCLpNZGqzD"",
  ""30N9JY1VoDikz8Czs2TKtT"",
  ""1ixqGowpDM21RwyJmJ7hpv"",
  ""2n4DcAtRMvfyRX3ljeC8Kp"",
  ""3ZUn6LYxdmmPYQqBhFWI3h"",
  ""1Nuq9WJb01OoR56vu02bhX"",
  ""1q2U0RJo12z8YmBfb1RwOt"",
  ""0AJdNiFdUdmiU2TNg5fSzH"",
  ""0MhOwPj45dpyuqe8pxKXoc"",
  ""7ahfCquNK3ReYc2UHhugs5"",
  ""1c61yiH4iYE7cHtjAYSUu3"",
  ""3hflm7FUsWEKbI0fRnaW20"",
  ""4DWVHNUG04lB1nYDbQmjLm"",
  ""3ncebjXyf0NwYMutzK2DNg"",
  ""47RjncLoPKJwJD9vsIkP0a"",
  ""5RCdjio4ASMQ8CFaSuAl6C""
]","[
  ""African Hip-Hop/Rap"",
  ""African Pop"",
  ""African""
]"
1054225,139273,WGTY - Froggy 107.7,Country,York,Gettysburg,US,FALSE,Va t'en jouer dehors,FR9W11511631,Leprest (Pacifiste inconnu),"Lionel Suarez, Jehan",7,"[
  91516
]","[
  ""Pop""
]",363487,FR,"[
  ""451ZoGS9V5IpsqQTKPU0EY""
]","[
  ""5uaUby51XKlgQB2i6EYM7E"",
  ""04Pw1N2lDL4xVfblYnkwhY"",
  ""4XQOCjyqSUkPYSD9GevoPQ"",
  ""0RjQMVpKDBFNOokpXadk1l"",
  ""33WFanpMdzMpDIMqJTxxlP"",
  ""3oGgfUJqH3E4cFQiGCQDtl"",
  ""0DglDT7eUNaSWf99w39e2m"",
  ""6kqD0ZkdweFcigsADeS0cb"",
  ""7rPBqdZuK6I4z1dmRqCVAf"",
  ""1J9rqdRmdNJkoBd16oHWbi"",
  ""3nBzo2hGCRPjX0uLwgLXWe"",
  ""113eSIkyA2dt5xA3Ovg9xb"",
  ""1CmbOot6nasgBNGnMWJXpj"",
  ""4W6L5OGRmBW1OsKI5AAZ5F"",
  ""5X0LowD5w5nVYh2OmUAak1"",
  ""7i3Mu4ikMmBBnRa1EHmJGc"",
  ""5LBRXbITiWEghEK9oRuCCM"",
  ""3yUzcVeZWrhOq0selraEGd"",
  ""32xWKzhEFOk4HYowyEOHA5"",
  ""4TZhV1QPUSYSqSN4ZgFEyZ""
]","[
  ""Jazz"",
  ""Pop"",
  ""Folk""
]"
1054352,282998,Radio Bern1 Rock,,,Bern,CH,TRUE,Angels We Have Heard On High,USDO19600012,Peace On Earth,Kitarō,40,"[
  8027043,
  386723,
  516905,
  5251803,
  5251801
]","[
  ""Soundtracks"",
  ""New Age"",
  ""Holiday""
]",453217,US,"[
  ""6CTNhXJKT6SdsQspUDIGiY""
]","[
  ""21Uejbf0dmBe3tEOUhWWt0"",
  ""562Od3CffWedyz2BbeYWVn"",
  ""4P70aqttdpJ9vuYFDmf7f6"",
  ""6GUg2fRLklsnSJsG3PrTt0"",
  ""4M6YdvdCPW1fvQYbLwmNWZ"",
  ""6i0LKHO7lJERsxeSqIjw6E"",
  ""4pAYkltTzVhqBZuDekCHa3"",
  ""3efW4k0fha9Ksj7W2v4rTM"",
  ""42hAALNK37w5Zx8dnGGLZ6"",
  ""1BGN1IdyiSR0ZYrkoKNchl"",
  ""3iCEJiyLrmF5bHH6w1vIz6"",
  ""73GJmUlQIaIhau1wiDsXVB"",
  ""7Mf91RZQ8YcvY0p3DfMc0f"",
  ""4xFueAacGHCXOVj8Tbh5ur"",
  ""2kD8q4RE7i59z0kX7YidhP"",
  ""7F1bUE2y2JjoReZ4hESAAV"",
  ""7MynOMOTsGz8NFcPUImWAp"",
  ""72qxDp6R6v22pai96pZioz"",
  ""5gS1uXayWA0WJPgcRqNIae"",
  ""5MhLmv7GgyjbxGqiIGasvT""
]","[
  ""New Age"",
  ""Soundtracks"",
  ""Classical""
]"
215992,190228,WDCG G 105.1 FM,Top 40,Raleigh,Durham,US,TRUE,I Can't Get Started,SEWDL9844036,Twelve Nights In Hollywood Disc 2,Ella Fitzgerald,11,"[
  1637846,
  1196743,
  4976540
]","[
  ""Others""
]",382,US,"[
  ""5V0MlUE1Bft0mbLlND7FJz""
]","[
  ""0kbYTNQb4Pb1rPbbaF0pT4"",
  ""2lolQgalUvZDfp5vvVtTYV"",
  ""602DnpaSXJB4b9DZrvxbDc"",
  ""3rxeQlsv0Sc2nyYaZ5W71T"",
  ""7nwUJBm0HE4ZxD3f5cy5ok"",
  ""1pBuKaLHJlIlqYxQQaflve"",
  ""7v4imS0moSyGdXyLgVTIV7"",
  ""2hGh5VOeeqimQFxqXvfCUf"",
  ""19eLuQmk9aCobbVDHc6eek"",
  ""5RzjqfPS0Bu4bUMkyNNDpn"",
  ""2jFZlvIea42ZvcCw4OeEdA"",
  ""4F7Q5NV6h5TSwCainz8S5A"",
  ""1YzCsTRb22dQkh9lghPIrp"",
  ""3CEdEF8RsuL3hAFJaujvr0"",
  ""4Ww5mwS7BWYjoZTUIrMHfC"",
  ""1bgyxtWjZwA5PQlDsvs9b8"",
  ""7G1GBhoKtEPnP86X2PvEYO"",
  ""1NAWG3AngjBXyKbmPaz92D"",
  ""0iOVhN3tnSvgDbcg25JoJb"",
  ""32LHRiof0sa4taYew9i3Fa""
]","[
  ""Vocal"",
  ""Jazz"",
  ""Pop""
]"
216780,192005,Country Hits,,,City of London,GB,TRUE,Midnight Creep,US4B90390510,50 Years of Jazz and Blues: Blues,Big Joe Williams,1,"[
  5720126
]","[
  ""Blues""
]",13321,US,"[
  ""07NzVZ0BHZ0QOOw7nGvCgo""
]","[
  ""7mPFWoDGjh7ArW1yr79EX8"",
  ""0XFbUk3QnKwp0vl9sIQtIg"",
  ""5JuPv0rJXe5aWNTgu8YVqZ"",
  ""66SiMdpsWXE23qqX0JaWg9"",
  ""2FtoVJBkfbE89zyZJ0E9eR"",
  ""2gSskdDhLQCx3CQd6XKDhp"",
  ""6EsuMifB8c5rm5P2DdjiLe"",
  ""2WGyRLosdDgGJTLijIPpNC"",
  ""7dSnChJjb0jdfulJsIijoC"",
  ""00UuF3fAevVz8L0f1WfiQ6"",
  ""3qXzj7WzBV3kwy1yEV1RcC"",
  ""74g0xdNndEjFzMKSRFUMNM"",
  ""3enRG6NEAfCkJI2muGcnT1"",
  ""5hId7yMy0kbGP6IiKWVDql"",
  ""4vRyd1UZ8Eq98EppbwOBg6"",
  ""1ycL0Ct3hz0glGDIwsUyNG"",
  ""4FViGgjWpnJJ21reE6pHko"",
  ""2naDLHeKqXSHT3DMII2eqb"",
  ""7jmGjfkkVOjBdjf54YHhwg"",
  ""6HwigzRpuWoCZDqMOQc5eu""
]","[
  ""Blues""
]"
545934,182642,Radio ZET,"Hot AC, news and music",,West Pomeranian Voivodeship,PL,TRUE,Four Years,USHM20819043,"Afropop Grooves, Vol. 48",Styl-Plus,241,"[
  59403
]","[
  ""African"",
  ""African Hip-Hop/Rap""
]",292410,NG,"[
  ""3WzoYG00RDcrAD5ZPAUmPy""
]","[
  ""6a3lxcgxT39DZWG9QmqQer"",
  ""0AJdNiFdUdmiU2TNg5fSzH"",
  ""38x1q1TLe8fjiGvMD9gMyV"",
  ""3ncebjXyf0NwYMutzK2DNg"",
  ""1ZwLoNSj1T8R4D303zVVMp"",
  ""4dqnFiVNU2LiZj2S3KkKdW"",
  ""0HRpJ8k1oXgy6hI1lilujZ"",
  ""6jZMidEmCYCZ62NZfso3zn"",
  ""3Oi8FK1mJS7rHikNfZ7uPj"",
  ""78BsVbfIfBxPS6BCHBx7eg"",
  ""4Jn3ztE2A7Wr5xav3PibZ3"",
  ""5gcVR5mL6NyUafYmgDZZfK"",
  ""0kygApWY89zk1oMYhrZIwh"",
  ""7fypMlrHKV3ziGuvZkSYoX"",
  ""3wcv7UNQT5cqu5wGVFGqRJ"",
  ""4sFjAS6bEWIMwoi6MFgvPB"",
  ""5bPfeXVOVF3RWTq0dt4hft"",
  ""4LzElX8gJiDB7zOUSsswgc"",
  ""2Qcy6Gn39Kbgabvpek6Xh9"",
  ""0MhOwPj45dpyuqe8pxKXoc""
]","[
  ""R&B/Soul"",
  ""African""
]"
1787245,243247,Radio 1 Norge,,,Oslo,NO,TRUE,Crazy Days,FISBA7500201,Crazy Days,Hurriganes,258,"[
  1527943,
  1165994,
  3247825
]","[
  ""Others""
]",8559,FI,"[
  ""02m8uwllqzlUrarvxcWO9c""
]","[
  ""6QsPbdQPjyiaDZdkoel4yj"",
  ""42hBoELFEHg8bT1L4RiOV2"",
  ""7Hi2YhLjJOk6XBTqW2dei0"",
  ""4vHrvSvQpAoeqYaUUisOYq"",
  ""75Htm8Ro1hTU0sPemNONp1"",
  ""0v9qVRqk14X8dqcH8YhfqI"",
  ""2tHIsowfInSrlyGfsOKwvE"",
  ""3pcfIpTAeW7gE231DLRiiY"",
  ""41pdyfGuyQnEudG0jseanl"",
  ""4plbeQ7a5US1Vq8OG5YDcN"",
  ""1F5luCKmbkRLdxkqPcZJOc"",
  ""4W6vvLzFQKixmJXSJK3wLp"",
  ""5qByO0APjPUNHGlIIsichQ"",
  ""7zBD3u7aYHxNPlLWc5CAdh"",
  ""1vKtKEWbJ3NcT14A49sBbb"",
  ""7Gi708Ix6cns0SGJiZ4tvo"",
  ""6uf3ZHaIb3UlJlPvfbwUZ7"",
  ""3yke87s3oocT5my2YLulfe"",
  ""5QNCVy9VHxK37XuA3uaV2L"",
  ""2bEPloIrEwXQwm9myrXW2P""
]","[
  ""Rock"",
  ""Pop"",
  ""Rockabilly""
]"
1786749,195935,bigFM Reggae Vibez,Contemporary hit radio,,Stuttgart,DE,TRUE,Já é Natal,USA370973601,Já É Natal,Coro de Santo Amaro de Oeiras,39,"[
  754990,
  2653502
]","[
  ""Holiday""
]",558285,PT,"[
  ""748vvRoC07dm7YjIHil6EC""
]","[
  ""1zhtxtvvimMNwXhPvaPZSE"",
  ""0H6RUbRejChvVyaOmj7LSh"",
  ""1uoxPjyeobBvzT8mXDS9IO"",
  ""6z9tOewDxzDY71wBmwZlWg"",
  ""0isf1vnCRKiGh80p2PCpTX"",
  ""31RN42KQ22xtkkv8VpFNb2"",
  ""0Grimjdg8STFz5xoSddmQb"",
  ""0ANL2KWl0SOt9mPxa91sHD"",
  ""014bVH3vf84sBiFu6dKQc2"",
  ""0xZN08hVnQ5g6cSrQ3YL1r"",
  ""2BahfynPo1zerux2CKNXpq"",
  ""2HkB1ibUxntZMNPVUMi2pT"",
  ""4SFnM2Da5GOJ7HJyNiqFrE"",
  ""15v7to1zlv3FdqFrNAfulq"",
  ""7vjRFwTSXL2Lc6Iw8t8l5I"",
  ""6BRj7J3dim95EnEY1r703x"",
  ""3zCFyTWYZXwrSqhH8jDuVP"",
  ""3OB2Bv9YgGxwWwnEdn1ydD"",
  ""4Of4msenioOM5tO1SZb1Tu"",
  ""5ow5A4UQq2TWS2sSbiqtfk""
]","[
  ""Holiday""
]"
1789217,100127,Qmusic Nonstop,Pop Music,,Hilversum,NL,TRUE,See What the Lord Has Done,TCAFZ2250056,Names of God,Nathaniel Bassey,1870,"[
  14756803,
  17893537
]","[
  ""Christian""
]",125968,NG,"[
  ""1ukmGETCwXTbgrTrkRDnmn""
]","[
  ""5Ja8vZu9RqunrDS0uIFL5x"",
  ""68ra9ISZg5HZYwKaPtKvMp"",
  ""6hKHFC67DZJNw9tg1l0lIe"",
  ""5gOBGZay8Nt5orlQI8UDDg"",
  ""6ssJ7jGUrvWN8XZjggRBF3"",
  ""5F9NFQsix9CwLRFKUbyCEL"",
  ""5VjrwmzHaE5YI54qdzIoiI"",
  ""49BZ6sJNhvubVBsomYuLFM"",
  ""79MTG7HPurBgQ0ilwJ4AgM"",
  ""1An6gOOlZ9NITlQs2ZtBCb"",
  ""52tpqX8Cxa7eiWUgHHSWBo"",
  ""4tFkCYyWjDUXCHKqBpqw4g"",
  ""2iWK4awJAvQtgg1cUHaU9J"",
  ""27aJyju2K5sLLiCgZKemnt"",
  ""4NS4onS3tvVfCJk2sJ7vso"",
  ""36zaJBikfrPslhG3cYnv8s"",
  ""6uDsL3665JpJrYZUBih0HN"",
  ""7Aqgu2MNhHNHobtzJB1DlK"",
  ""6k3PaNSSf7mNa4lauJUV00"",
  ""509E47UmbRPKWPXOMaieh2""
]","[
  ""Christian"",
  ""Gospel""
]"
1297867,242244,Qmusic Top 40,Pop music,,Amsterdam,NL,TRUE,wending,USAB10610893,The Promise of the Far Horizon,"Jeffrey Mumford, Wendy Richman",1,"[
  3910518
]","[
  ""Classical"",
  ""Jazz""
]",1060140,,"[
  ""7qIvfZBqAz5qukpqkPLQ5D""
]","[
  ""7lxUTPASt9t6DVuf9SjvxQ"",
  ""6ASw3DZXjZVbxjzt7Ayypv"",
  ""4h3nDceKd93HCDJ8RLosE1"",
  ""1V0OoBKwxOyoDvaFqOt1GA"",
  ""2ArqhDxNikoWDXtBBx4qvx"",
  ""1Ypd2wLcUoQ7v5iH7yrWDm"",
  ""6xTV3ldIjgkkINpB7imYG1"",
  ""0HoA8HsHXWk0VBhngJqKh3"",
  ""1GBHyo8rOGJwxooQr4nKbY"",
  ""3lnuby6eqxTdJ3RsjEsqe0"",
  ""1I5nZewR5IFEXy4KYiqAPU"",
  ""0ctVJARu3qoVQU4gsJtV44"",
  ""3pC4TbL2P93TnuUmO5XfVm"",
  ""54pBUxJmS6K0O1JGOPwiDf"",
  ""10ysA1ljca2na8xWexekDV"",
  ""1e6oJr3JG14gEuRLDl5ZsT"",
  ""13dkPjqmbcchm8cXjEJQeP"",
  ""0FCbZlKjlfRlUgM3qJloWc"",
  ""6OWmufIstdD55f87ukvfEL"",
  ""4aHz7ls9zYOuZAstupbjia""
]","[
  ""Classical"",
  ""Jazz""
]"
1297867,242244,Qmusic Top 40,Pop music,,Amsterdam,NL,TRUE,wending,USAB10610893,The Promise of the Far Horizon,"Jeffrey Mumford, Wendy Richman",1,"[
  3910518
]","[
  ""Classical"",
  ""Jazz""
]",560419,US,"[
  ""3pC4TbL2P93TnuUmO5XfVm""
]","[
  ""2JDG69HQENpDQBuYBuAcbE"",
  ""2Wkbl4w7BbTk4BJWvcZnbP"",
  ""0rNAAMnuGPCPzE7Oa9z7W3"",
  ""4zc79kU47gnhur4HbidWJe"",
  ""192k4NRVUM23h3D8oDDzEC"",
  ""0fhN6BHa9pN66ZnsrI5NUR"",
  ""19Jg7VTXpSwQxrjlmVI4kr"",
  ""6Vl4eGV594sQXxRQDMOSCw"",
  ""55kwBWuwvx5vPPvrLlF3hn"",
  ""35ooFrlJDRGXeuI2fL70d3"",
  ""1e6oJr3JG14gEuRLDl5ZsT"",
  ""05cGsE3L2JX7Tc1auPVQZa"",
  ""3z8CWLkgblFxhhDrPMfAZC"",
  ""7IqwNdpG9USkkEH36pkKEB"",
  ""4h2JhymTmAhtumDKHG4Jta"",
  ""6Uw4yKZKLOhjuix5CUVi08"",
  ""74DKkK5qRjAcHfifGufH4b"",
  ""4zwoaSbF8wRavPpkLTl1h2"",
  ""5IIlEwQ9WqXulFI8JZ8QNw"",
  ""3X2fwmmbjJ9V42SLAtl12X""
]","[
  ""Classical"",
  ""Jazz"",
  ""Instrumental""
]"
2503181,100218,Ouï FM,Rock,,Paris,FR,TRUE,Op. clavicembalisticum: XII. Coda-Stretta,SEAEK8364120,Sorabji: Opus Clavicembalisticum,"Geoffrey Douglas Madge, Kaikhosru Sorabji",7,"[
  1422483
]","[
  ""Classical""
]",448165,AU,"[
  ""5fQBQQCoMBn7tEu8NAQPGA""
]","[
  ""3uAZQWPMvD19hIhFI6TWgN"",
  ""0WTNxHzkjKOI56sldLRdqM"",
  ""7FZzfmW6Jxt4OAbzq8xXef"",
  ""4TtAjLYcwbMiAIucvunBt7"",
  ""1JXxDnjA2la4BKLvdtQd30"",
  ""4mjAHpmqaUMDawSkOOypPA"",
  ""4bAkOZLwUXV5urZQhHW86U"",
  ""1UBOTsVzTMoGxUt64FCYkE"",
  ""1bYOGhiZAu3YabdS1JSIbM"",
  ""6ozAtG2j28MyMYvSmNaQMA"",
  ""6QaHl5HzjZf6xW0wm81Mps"",
  ""0MUhXFWyVPiwTqnW2VE7nk"",
  ""4Ski9BS2zoboaOWhJQyDjS"",
  ""1cWKgZQYI9pfo5qYEuB8mc"",
  ""33s6neRDBFXjhQtO3wbY5x"",
  ""5tjUoINKJ9x4q111bq2uk4"",
  ""2GbdU3ms373Gi1dke0EXun"",
  ""1dmfgafb2PYs2X0dVmiSch"",
  ""2SmAW5uEcfUQn2BbMUcli0"",
  ""2bQU1NK5Mq4pOMBp3pq3tC""
]","[
  ""Classical""
]"
2503181,100218,Ouï FM,Rock,,Paris,FR,TRUE,Op. clavicembalisticum: XII. Coda-Stretta,SEAEK8364120,Sorabji: Opus Clavicembalisticum,"Geoffrey Douglas Madge, Kaikhosru Sorabji",7,"[
  1422483
]","[
  ""Classical""
]",113147,US,"[
  ""1huHshItOW19mvQYwwrRbq""
]","[
  ""7FZzfmW6Jxt4OAbzq8xXef"",
  ""0pm0LWiklLtNXUP2GVwdqY"",
  ""10ysA1ljca2na8xWexekDV"",
  ""2zPhY7i1cnN8SBF2OWvMcH"",
  ""1Ut6lBfgWMEoQZcHw0N6Ca"",
  ""1Ypd2wLcUoQ7v5iH7yrWDm"",
  ""6pMT9pTqG7JQlcXWj8PpSB"",
  ""2MwquVYqqBSnlyFFFTceq2"",
  ""3cJiLDufYYXzZl0jG8SeZr"",
  ""07OhqeLloDO7wu0yCaVO2D"",
  ""46ogc4ghPoxhfxvj3ahDNL"",
  ""2tsOm9CPRD4SbZagsqAhj4"",
  ""3MXhtYDNuzQQmLfOKFgPiI"",
  ""0HC5DGqdUzXorIXUudkeWG"",
  ""4xEN7P6qTshUAylmnZhaFB"",
  ""1Lb7Gn7nVNfxMBkKVmFZyI"",
  ""4cyQQuF9ZvghSB5CkDKriW"",
  ""7xH3VOMwOjnqGu7NERNUx1"",
  ""1R8N7DLGrCEr47UTtAQouf"",
  ""3WLh1Qe8WgEBbb2QJWYYal""
]","[
  ""Classical""
]"
2504060,215734,WJBT 93.3 The Beat Jamz,Top 40/Urban,Jacksonville,Callahan,US,TRUE,Verleih' uns Frieden,DEB119900213,"Mendelssohn, Felix: Church Music, Vol. 6 - Psalm 115 / O Haupt Voll Blut Und Wunden / Wer Nur Den Lieben Gott Lasst Walten","Frieder Bernius, Felix Mendelssohn, Stuttgart Chamber Orchestra, György Bognár, Rheinhard Werner, Kammerchor Stuttgart",94,"[
  17997516,
  18951820,
  109462,
  23163502,
  21533791,
  23904172
]","[
  ""Classical""
]",207626,DE,"[
  ""5mDTFphVWr0Iw2tn0fghOJ"",
  ""6MF58APd3YV72Ln2eVg710"",
  ""53497vj95DNMcWN1ZEYPwi"",
  ""2GSRKe5qJgCo527cH2HShn"",
  ""4NsTpnOrtgCkDoFvwS90bz"",
  ""4xgcyPLDAoPwlecWd021JY"",
  ""2YvM0vDP6hl5HFcbG2tJf0"",
  ""0MqAH7eyS2n0AWwBQ0Oi2n"",
  ""3JKO1yQhPuAQPTKMiKG0e9"",
  ""2BHi0LhiK6cxXqR8vmmZut"",
  ""3uj2bxmQBZBlejT4lP87KI""
]","[
  ""5wTAi7QkpP6kp8a54lmTOq"",
  ""7jzR5qj8vFnSu5JHaXgFEr"",
  ""2UqjDAXnDxejEyE0CzfUrZ"",
  ""0521x50ZcNqqT1fKMJg5c5"",
  ""5aIqB5nVVvmFsvSdExz408"",
  ""78t7WfwhjZLkDHN5QKwS5u"",
  ""5goS0v24Fc1ydjCKQRwtjM"",
  ""3L1iFJfRzE7yzilr2yGl6t"",
  ""1C1x4MVkql8AiABuTw6DgE"",
  ""17hR0sYHpx7VYTMRfFUOmY"",
  ""2p0UyoPfYfI76PCStuXfOP"",
  ""5ihY290YPGc3aY2xTyx7Gy"",
  ""430byzy0c5bPn5opiu0SRd"",
  ""656RXuyw7CE0dtjdPgjJV6"",
  ""6n7nd5iceYpXVwcx8VPpxF"",
  ""7wEcQTGkugQxXzikls4izh"",
  ""1QL7yTHrdahRMpvNtn6rI2"",
  ""1p6wR69pnH9LBWZvwliuz2"",
  ""2gClsBep1tt1rv1CN210SO"",
  ""11T8SOX82xraocZzUXzkvM"",
  ""436sYg6CZhNefQJogaXeK0"",
  ""1JOQXgYdQV2yfrhewqx96o"",
  ""6pAwHPeExeUbMd5w7Iny6D"",
  ""0roWUeP7Ac4yK4VN6L2gF4"",
  ""7y97mc3bZRFXzT2szRM4L4"",
  ""2D7RkvtKKb6E5UmbjQM1Jd"",
  ""1385hLNbrnbCJGokfH2ac2"",
  ""2QOIawHpSlOwXDvSqQ9YJR"",
  ""4NJhFmfw43RLBLjQvxDuRS"",
  ""39FC9x5PaTNYHp5hwlaY4q""
]","[
  ""Classical"",
  ""Devotional & Spiritual"",
  ""Orchestral""
]"
2504060,215734,WJBT 93.3 The Beat Jamz,Top 40/Urban,Jacksonville,Callahan,US,TRUE,Verleih' uns Frieden,DEB119900213,"Mendelssohn, Felix: Church Music, Vol. 6 - Psalm 115 / O Haupt Voll Blut Und Wunden / Wer Nur Den Lieben Gott Lasst Walten","Frieder Bernius, Felix Mendelssohn, Stuttgart Chamber Orchestra, György Bognár, Rheinhard Werner, Kammerchor Stuttgart",94,"[
  17997516,
  18951820,
  109462,
  23163502,
  21533791,
  23904172
]","[
  ""Classical""
]",596834,DE,"[
  ""5xDJlNtkHPIr7stBCGZkDN""
]",[],"[
  ""Classical"",
  ""Jazz"",
  ""Opera""
]"
2504060,215734,WJBT 93.3 The Beat Jamz,Top 40/Urban,Jacksonville,Callahan,US,TRUE,Verleih' uns Frieden,DEB119900213,"Mendelssohn, Felix: Church Music, Vol. 6 - Psalm 115 / O Haupt Voll Blut Und Wunden / Wer Nur Den Lieben Gott Lasst Walten","Frieder Bernius, Felix Mendelssohn, Stuttgart Chamber Orchestra, György Bognár, Rheinhard Werner, Kammerchor Stuttgart",94,"[
  17997516,
  18951820,
  109462,
  23163502,
  21533791,
  23904172
]","[
  ""Classical""
]",433839,DE,"[
  ""1X68CoSey8YUdlVEDHqLh0""
]","[
  ""2jyy7Q6sbWfKNCCwbu14oB"",
  ""5l99uDJZTV5zK5crn1Nt6V"",
  ""3nWpkLjuh0r3wniO2gzL8m"",
  ""4yDjrNfw6inxy2NjexHpV1"",
  ""62f20DdrwLIlieHwgNkcT2"",
  ""2UVXU77knJMYOM6Avvw6Yx"",
  ""5Wq8LlpbVyuVNssdIqYbSK"",
  ""7umiaAE7kDUwlbTFoHfjaU"",
  ""5IM8zdEKeGPjhHu7MsEVm8"",
  ""6PFYKE0BqNEYlRhwyjkE6m"",
  ""17BdLN9q8RRQQqyklLwac1"",
  ""6VqbzLwDT1yDg7ghR4jKyL"",
  ""1U3cYHrDPiauMGLCVzWrcE"",
  ""3WDZRXkq0TSvTM1TKfNYiD"",
  ""38JH5TLhziB5yCj7hl5Rfn"",
  ""0NLk4d7W0LYuWfArsy0grO"",
  ""5moYgr3NmWTK84DjXClZhc"",
  ""70UgxnECn99WRhmPvpBWdS"",
  ""6IHpJHZHOniT5fGlMioY6j"",
  ""3t1uAR4LmG10oL5ze0zDyA""
]","[
  ""Classical"",
  ""Devotional & Spiritual"",
  ""Opera""
]"
2504060,215734,WJBT 93.3 The Beat Jamz,Top 40/Urban,Jacksonville,Callahan,US,TRUE,Verleih' uns Frieden,DEB119900213,"Mendelssohn, Felix: Church Music, Vol. 6 - Psalm 115 / O Haupt Voll Blut Und Wunden / Wer Nur Den Lieben Gott Lasst Walten","Frieder Bernius, Felix Mendelssohn, Stuttgart Chamber Orchestra, György Bognár, Rheinhard Werner, Kammerchor Stuttgart",94,"[
  17997516,
  18951820,
  109462,
  23163502,
  21533791,
  23904172
]","[
  ""Classical""
]",424524,GB,"[
  ""70UgxnECn99WRhmPvpBWdS""
]","[
  ""5IM8zdEKeGPjhHu7MsEVm8"",
  ""6Sr3hfMYE1XzrghLYQRZ23"",
  ""6VqbzLwDT1yDg7ghR4jKyL"",
  ""5l99uDJZTV5zK5crn1Nt6V"",
  ""3pZ67Pq2rSWUa5psFuNuZC"",
  ""1U3cYHrDPiauMGLCVzWrcE"",
  ""2UVXU77knJMYOM6Avvw6Yx"",
  ""2TV6M8YqIlHFDmviHzvVqV"",
  ""6uru7aIF5jh5YYr7Nu7Ieb"",
  ""0CaXtI4s9EspCrxtchb1fu"",
  ""1X68CoSey8YUdlVEDHqLh0"",
  ""5Wq8LlpbVyuVNssdIqYbSK"",
  ""46Jsi5N8rve0ztyV0dVYGA"",
  ""3nWpkLjuh0r3wniO2gzL8m"",
  ""0NLk4d7W0LYuWfArsy0grO"",
  ""5moYgr3NmWTK84DjXClZhc"",
  ""2jyy7Q6sbWfKNCCwbu14oB"",
  ""62f20DdrwLIlieHwgNkcT2"",
  ""3t1uAR4LmG10oL5ze0zDyA"",
  ""7umiaAE7kDUwlbTFoHfjaU""
]","[
  ""Classical"",
  ""Devotional & Spiritual"",
  ""Opera""
]"
